c585cd0d11f903f1a49e8dfaf45b2453856ac467a2c9ee3888d14dedf87c3ecb,c585cd0d11f903f1a49e8dfaf45b2453856ac467a2c9ee3888d14dedf87c3ecb,1005,898159,33313320,33
492572273e9c6f772ae20a9d2bf034851b6683b18a665383c340a8f0e9205b17,DoctorKishor🩺,397,1169221,72328234,-117
151b9308e6bd2e229ddce348bcc61d469079c94d286ae40b9badfd9b208a944f,GenyaSanteri,680,1717057,24447601,243
8a2c37bf7e36269dd8f6f4ef3c41617aec9827a7584a1ce24d36330ac67daf81,AmbreO,2774,6094074,211346259,2889
fd0cc49c4d19637c2424146f12611890245c08caa192fc2ae99954bb778aa732,Ganta384,148,482280,62693334,410
23b2f7064e0eb5a7208330e428cb3f568bca2662a22de93c099be51fc2710971,ReboKey,438,616280,20862178,495
73c4dc126c4822f6b649255d56ab5ef80835fbc43a6f69870871f65453ab2975,Mr. September,1404,479624,19308460,373
bb8d4a3ce877c51b33aa19392ca9149c1f52aa61a189b826b8e605f35cf599ac,I 💜 catboys 😼😼😼😼😼😼😼😼😼😼😼😼😼😼😼😼😼😼😼😼😼😼😼😼😼,562,520373,20964796,437
15e2246eb4a78cf2e74a122fcff8e6acff2004e4617b5e2386f8d4f7f992fbf3,15e2246eb4a78cf2e74a122fcff8e6acff2004e4617b5e2386f8d4f7f992fbf3,767,1167030,61358245,241
50b9562c3ba0315ce7f15fefb562b3021ee9b999d028795deaf191d8c1a80ea1,Sofia,5410,258887,6123198,-117
b4ef0a7b87f16a8b18f3963d9318abda910900fd87b15d3f1da2772433e0522b,NoMoreAngel,4114,23340066,855712615,6078
789423d7986f217a19779f8a901d5212ad32ccee8f16e650c5563a8bf7335859,789423d7986f217a19779f8a901d5212ad32ccee8f16e650c5563a8bf7335859,2535,2842217,41395251,77
0a0803fd5b65e5744a9715f622e9e7710b3fdc2e3af4c8e6f1888abac781dc95,thyme,1005,902399,76801318,908
040318bfeb88681897304cfb5ddfe283d64c9ebeec70e1cc96ab21d154ac0dfb,ShadowShaman,4674,2094740,92623830,1595
226483950af0f265f8840358bfee44ffe20e4131ea8806c1ead1c587a5744345,brochard,4215,628725,15047249,282
c7e07d172ee94846607f2d6362ea2253b4eeec0b8df8f09a020b2679dda076c3,Abhishekharish01,346,601380,40446131,-14
cfc04f8837e701a3354ce51c6cc348944e6eaadc05725e8d158287ad56fea146,Simob,3169,1779806,71773623,449
deaca3afb9903b2ec7ce283d9f9a5fdf6bf0be56563ee21d9587a73012086b47,69,212,855699,36256061,384
022d1953faf4a650e0bb9d3a8dad72cdf9eede63390995e728d4ee1e2e1adac2,022d1953faf4a650e0bb9d3a8dad72cdf9eede63390995e728d4ee1e2e1adac2,4318,583804,14220541,-281
a9e9e2ae62cd2f2b21ef4e9a924951041284a85694d50b9e501538b9cb94ad16,Trolanchaan,4918,643015,10159089,123
7318fe63ca195d650d7482e7892d2a60a8caa26973bf314d4047708719c9557b,Boba Fett the King of Kings,6521,316163,6644899,251
7a427fdd95c55103681d73738d56c5c34e36b24a52614bcd4f08f910d78654c5,ewonais,2508,678765,23721550,468
c0e55fb65a47c81bc7e6a15df6611f898428048407e813c55b8e209334fc3ce4,c0e55fb65a47c81bc7e6a15df6611f898428048407e813c55b8e209334fc3ce4,31164,2496272,58946728,-1841
e60a7224795956b8f50f10ed75614a3bf938266dfb6259d21fc4a14790a0defd,DiBo,6752,1550396,29779262,-60
c0d535f06056625283ea2dd2e8f5860a7ef8c6f3605de6d1c74b427277e43198,winqooq,475,449598,25127613,941
63e47c43350da18555f96fe059a7bad9c12be72e83aa6083a87dd4964cf35099,Zurani,1034,3764657,70979510,612
b5291a34aacfc156448faa33a0d6e3679d71ac7b2386e2096d12c610c68f0df5,cane,23210,54746410,1415499635,37700
774a9472a4462b438e418eb0c583213d1821836ff2003af36fe4c8e44958e9f1,774a9472a4462b438e418eb0c583213d1821836ff2003af36fe4c8e44958e9f1,3815,1174424,17942385,175
f281e309c58345a2f70bc1738c234648a2bbca28e97b94e792dd881e1575f511,Amusement is the mindest of drowning to death,11374,14437436,542654075,1966
138ad3c2ee340c3ee0b5ab1939e1c60ca68cf2e5e2447c36d0f19902b059f8b5,138ad3c2ee340c3ee0b5ab1939e1c60ca68cf2e5e2447c36d0f19902b059f8b5,3975,950534,18625765,672
007a4bc03a8c53c6fd3b51b4a145e77d4604992b6e22ed53a47a57617a56d6dc,007a4bc03a8c53c6fd3b51b4a145e77d4604992b6e22ed53a47a57617a56d6dc,3278,64473,770616,84
b969fd14dfaeab61e5c692af172999822f95948408e8e95788c6dc471a572b70,b969fd14dfaeab61e5c692af172999822f95948408e8e95788c6dc471a572b70,257,225950,4943568,324
9d5c443dd4a368b4810ebf6c103f1ea06288eae0850884b0dc2786365bc41069,SirKarl,4258,14683602,438633305,7489
8b6e663b78e725d9719027c0f9735e14ea7f07464737bd063c028b470ea57cdc,8b6e663b78e725d9719027c0f9735e14ea7f07464737bd063c028b470ea57cdc,3364,1483862,22607678,85
cf6cf6daa693ce0b43e3f553ec6db88046107a418de1226c70caf4a11c40831f,CloakTheLurker,3112,225907,4797417,-20
7081bb5964c49b39008da95bc9d011ce02797f6700e6ed841c82574dbe516f04,ZeNinja864,917,671746,41112658,-2
676cd7620a696c2b5db7dd847bc12412ff8fb0095ea1d85eeed8accdf853c19b,"But Before That" Manual Bypasser,5064,4658706,234086786,0
7cded3ca53867383e7da40c827b400cd0a769a39ac0b38c21d4dd1b82c07af62,7cded3ca53867383e7da40c827b400cd0a769a39ac0b38c21d4dd1b82c07af62,1598,737618,9890597,390
bfbebe7c83ac984c1391bd1224e546cc740c3b217fe4b4f5768ef94679e3668d,bfbebe7c83ac984c1391bd1224e546cc740c3b217fe4b4f5768ef94679e3668d,3211,262645,4987577,124
3c62a2ff00104c11e7eaa2739b9c5b9ee5bb73f333b626d7ce9d8010bc383a2f,3c62a2ff00104c11e7eaa2739b9c5b9ee5bb73f333b626d7ce9d8010bc383a2f,5611,1086906,23463271,285
61b99395867ef837a6bee97c0722d483d351c574cbc7827fecd361956939a74b,0xE752FcEb452467f591E3cA763CD46b60D49Cea13,2067,531454,4778292,309
3f2010611edd606762c8c383ef8827db947c8391e8d4fa56e056b5a01721db14,Silicone Stew,3409,1527508,25450611,157
d88145482ba35f8bcfbd34c74fbdcba8a374d3e43f31efeed6c624bffb4822b6,Crysal,861,725544,36797384,144
c9f05e91f854dd893ffafaa0eea8dcd1745d49d7a2226e68fa9e2720e7da6749,Maxhyt,832,1277890,30026704,200
ce2a935af71825ea3f09a22d3ceb8777d23fdc699066d320a53bcae42637df9d,GrandMaesterJ,9786,9176681,316374702,6533
a7a9946f2d973936072cd2bb14033fb8a449b8eac289132cf2d84b11137dca5f,ProfSnape,476,460758,93214798,9
5981451cedcb3112e531c2e00257b061b0b03614ae14d4a802c2f652bf5dc5e7,5981451cedcb3112e531c2e00257b061b0b03614ae14d4a802c2f652bf5dc5e7,852,859533,36340684,9
e8adb344b07e36caf5b4ffac63164c2e676a9acf7341ce2bfe78159aa1ece5bc,e8adb344b07e36caf5b4ffac63164c2e676a9acf7341ce2bfe78159aa1ece5bc,8696,17631037,682844899,3985
040cd2877a3a9d3aa8786e97c50fe69644df371c4b0ce8a19796b17f74220529,Archivist,908,694729,18352681,569
2d728688baf5e9d6b9f0545dd41f9074a7468ec532af569b62f351bc9be6a02d,persona124,3505,1770241,39471321,944
6b1c73ae7b1e60aef2d73c5de8f3ee06d220f836e0f8c5daa9255f8c2b4a2c9b,AcesFullOfKings,4874,3538262,81636566,1034
b79c84b69d2282f4eb46b95402401cec4b39af9031ae1106bbbd795776eb55c2,Doomdrvk,654,1140142,31480274,568
9bf880462cdc24da6e8fd72613909c157c6979d976a5f2ee32213299778e4a97,What Ad?,1389,1012478,14375961,734
9dc9e5534551de89a6bf886cddb7b4640d2e59e49e4f40539200689191773545,Synth2gen,952,436340,12356581,406
944d9779978f0ea76ff2b426f76e10d1d20de445e881064ffe154ecf44ffb1e7,paramirage,395,1761974,20624366,-22
54f8dfa6b0b6aefa3d1337ebc10f66fe227cbfe9eaaf3f9cce4cc310d389fb47,Popcorn,2016,569303,15229940,645
5c2dda804935d34e396bb8a382a43f0e9ddbe04464cfef9c4201603aeea81091,5c2dda804935d34e396bb8a382a43f0e9ddbe04464cfef9c4201603aeea81091,2232,595113,12960400,374
0af9bf6e9ea6529ee9d06e895845c7ee51f3528173ccba9326653009c912ac0e,0af9bf6e9ea6529ee9d06e895845c7ee51f3528173ccba9326653009c912ac0e,1305,1095806,15901788,-8
c7c3c80e3b9748f93f46c9f0d0dd4a98e183a56ea22439f654911b9f3d4e0bd2,AnDrEw06,2723,7101232,141657744,1273
ef85e34a83ca1d7d19c99f4fcb8806559614b0f1dd78d955dd8a4256deac5461,TASgod,8719,1013607,9418524,105
04eaa86aa1d69daf39f34e63b254f08ea45da808bfb751438d053868ee32252e,gin freecs,5740,1054848,14156936,74
4dbc9a2b80178cb2c74040555354cb9b3f543d7f673c8b2c2c45fce587afc087,Ax4711,6278,3786860,157067637,1230
5771868ebe3adb3c64f587f564d0d96de9998d3bfaaf6e96281a6a0fbaa795de,prostimi-slovami.ru,1510,1559454,82622095,73
33db58380cbe825fbcafd29022c2da468d96f95f5e6f01fcb6cbc3f23568891c,33db58380cbe825fbcafd29022c2da468d96f95f5e6f01fcb6cbc3f23568891c,3204,873647,37841954,223
89ccb2239ad7d1e9fcf0b9f5a5730a7fbba3a572046bc4873bfcd828c4d3780b,trbatuhankara,1462,1663672,19063823,-10
721df6a5c915efaef08edcdad994b6412a80d483c1784564422a11ff3eaa1d4e,ThugDang,4106,1370230,64384078,-19
3a4a0cb3bac5d1cdd32bb5042082da155283f2f1d73b58c0a08bad9dbcc2aa09,REITP,1494,430239,13384544,331
cef12bececff567111e3be31d8abc26e8abc758738917f008186124dbbe5d059,vodka's child,775,1063446,32711627,832
5dfde2589b605c979e7b585fb2d7bf426914653ae69f2224dacc36689970b3f3,sans undertale,81,34955,43636329,28
5f07a151d41ffdb5c9f65262b96fd1218915cf1af00305eed8dbdbe746695d67,Vavien.,5652,3919497,130975293,1555
1b459c5c0afef2367c2e8a5bdf0a133e02845ab1889cf5154c4c48de2ceedd55,1b459c5c0afef2367c2e8a5bdf0a133e02845ab1889cf5154c4c48de2ceedd55,5985,1061694,9964906,-271
62f8325ea21a18066b08b4e8c562da4ce86497f1b79414ca3bc846449c2fb9c7,Colemak-DH > QWERTY,10270,1853828,20391044,-170
42a3af16621bb28f1d836fb19c342eea497158e8719db3660192daa42b65f118,ZachRyder,2605,1151488,16968255,514
788ea7b21fbd021bacc5408a02dcf0e9b14af8e8b96355ac8ed42d65445e69c6,XDRosenheim,2752,1281924,32840457,605
ec863f88f085987b9ac81f41f628ec7189eb0216a5d999686ec6a7f97ddce003,not_me,2597,2248641,106246113,494
a4303b3b62f45cedaf685ba26aef888f8870700220150ae7ba1f79919f612305,⭐️BMB012887,6523,4906549,55660436,330
00e45ce1ac1bbb1a268d595c3afd749af97ca5f8ffc921156f289703e408c291,Techon,2296,1221563,4370016,-166
57ddecc5b36813ddb8ea1eba73342c8a783527b884b6ebcb177bf37cafce7620,PureFallen,1402,1131406,30539677,11
941867da577c96dbda11afb62622607a10ef4f7bd79c83a642b6cc6ead419585,Lasscrow,181,1072342,60016329,281
56ce3b9d8133f5aa7ce416f9e6509bb5a0ff9cbd16675d7723b571d831e0c0f0,llamatar,7928,775299,22807679,127
e7455c6e4f09dd62f80c703c48cbcd7b506139bd98b381710aa9f78beffa71c7,В пизду рекламу,466,414046,7846013,1508
